"article_ID","herbivore_gr_ID_higher_diversity","herbivore_gr_ID_lower_diversity","contrast","change.long","change","herbivore_fgr_ID_higher_diversity","herbivore_fgr_ID_lower_diversity","contrast_f","change.long_f","change_f","study_ID","herbivore_gr_nr_high","herbivore_gr_nr_low","herbivore_fgr_nr_high","herbivore_fgr_nr_low","change.num","change.num.f"
"1","invertebrate_herbivores","invertebrate_herbivores","invertebrate_herbivores | invertebrate_herbivores","no_contrast","zero","inv","inv","inv | inv","no_contrast","zero","1_a",1,1,1,1,0,0
"1103","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1103_l",1,0,2,0,1,2
"1103","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1103_m",1,0,2,0,1,2
"1103","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1103_n",1,0,2,0,1,2
"1103","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1103_o",1,0,2,0,1,2
"1103","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1103_p",1,0,2,0,1,2
"1103","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1103_q",1,0,2,0,1,2
"1103","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1103_r",1,0,2,0,1,2
"1103","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1103_s",1,0,2,0,1,2
"1103","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1103_t",1,0,2,0,1,2
"1103","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1103_u",1,0,2,0,1,2
"1103","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1103_x",1,0,2,0,1,2
"1103","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1103_y",1,0,2,0,1,2
"1103","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1103_z",1,0,2,0,1,2
"1168","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1168_a",1,0,1,0,1,1
"1168","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1168_b",1,0,1,0,1,1
"1168","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1168_c",1,0,1,0,1,1
"1168","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1168_d",1,0,1,0,1,1
"1168","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1168_e",1,0,1,0,1,1
"1168","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1168_f",1,0,1,0,1,1
"1168","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1168_g",1,0,1,0,1,1
"1168","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1168_h",1,0,1,0,1,1
"1168","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1168_i",1,0,1,0,1,1
"1168","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1168_j",1,0,1,0,1,1
"1168","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1168_k",1,0,1,0,1,1
"1168","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1168_l",1,0,1,0,1,1
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_a",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_aa",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_ab",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_ac",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_ad",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_ae",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_af",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_ag",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_ah",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_ai",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_aj",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_b",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_c",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_d",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_e",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_f",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_g",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_h",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_i",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_j",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_k",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_l",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_m",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_n",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_o",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_p",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_q",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_r",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_s",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_t",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_u",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_v",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_w",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_x",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_y",2,0,2,0,2,2
"119","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","119_z",2,0,2,0,2,2
"1242","large_herbivores; medium_herbivores","zero","large_herbivores; medium_herbivores | zero","large_and_medium_herbivores","LM","F3","zero","F3 | zero","F3","F3","1242_a",2,0,1,0,2,1
"1242","large_herbivores; medium_herbivores","zero","large_herbivores; medium_herbivores | zero","large_and_medium_herbivores","LM","F3","zero","F3 | zero","F3","F3","1242_b",2,0,1,0,2,1
"1242","large_herbivores; medium_herbivores","zero","large_herbivores; medium_herbivores | zero","large_and_medium_herbivores","LM","F3","zero","F3 | zero","F3","F3","1242_e",2,0,1,0,2,1
"1242","large_herbivores; medium_herbivores","zero","large_herbivores; medium_herbivores | zero","large_and_medium_herbivores","LM","F3","zero","F3 | zero","F3","F3","1242_f",2,0,1,0,2,1
"1242","large_herbivores; medium_herbivores","zero","large_herbivores; medium_herbivores | zero","large_and_medium_herbivores","LM","F3","zero","F3 | zero","F3","F3","1242_h",2,0,1,0,2,1
"1242","large_herbivores; medium_herbivores","zero","large_herbivores; medium_herbivores | zero","large_and_medium_herbivores","LM","F3","zero","F3 | zero","F3","F3","1242_i",2,0,1,0,2,1
"1242","large_herbivores; medium_herbivores","zero","large_herbivores; medium_herbivores | zero","large_and_medium_herbivores","LM","F3","zero","F3 | zero","F3","F3","1242_k",2,0,1,0,2,1
"1242","large_herbivores; medium_herbivores","zero","large_herbivores; medium_herbivores | zero","large_and_medium_herbivores","LM","F3","zero","F3 | zero","F3","F3","1242_l",2,0,1,0,2,1
"126","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","126_a",2,0,2,0,2,2
"126","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","126_b",2,0,2,0,2,2
"126","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","126_c",2,0,2,0,2,2
"126","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","126_d",2,0,2,0,2,2
"126","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","126_e",2,0,2,0,2,2
"126","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","126_f",2,0,2,0,2,2
"126","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","126_g",2,0,2,0,2,2
"126","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","126_h",2,0,2,0,2,2
"1261","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1261_a",2,0,2,0,2,2
"1261","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1261_b",2,0,2,0,2,2
"1261","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1261_c",2,0,2,0,2,2
"1261","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","1261_d",2,0,2,0,2,2
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_a",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_b",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_c",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_d",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_e",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_f",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_g",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_h",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_i",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_j",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_k",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_l",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_m",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_n",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_o",1,0,1,0,1,1
"127","large_herbivores","zero","large_herbivores | zero","large_herbivores","L","F3","zero","F3 | zero","F3","F3","127_p",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_a",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_b",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_c",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_d",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_e",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_f",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_g",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_h",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_i",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_j",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_k",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_l",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_m",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_n",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_o",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_p",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_q",1,0,1,0,1,1
"1282","medium_herbivores","zero","medium_herbivores | zero","medium_herbivores","M","F1","zero","F1 | zero","F1","F1","1282_r",1,0,1,0,1,1
